PMID	title	abstract
9205064	Tamoxifen interferes with the insulin-like growth factor I receptor (IGF-IR) signaling pathway in breast cancer cells.	The insulin-like growth factor I receptor (IGF-IR) is involved in the control of breast cancer cell growth. The cytostatic activity of tamoxifen (Tam), a nonsteroidal antiestrogen, is partially mediated through interference with IGF-I-R-dependent proliferation, yet the effects of Tam on IGF-IR intracellular signaling have never been elucidated. Consequently, we investigated how Tam modifies the IGF-IR signaling pathway in estrogen receptor-positive MCF-7 breast cancer cells and in MCF-7-derived clones overexpressing either the IGF-IR (MCF-7/IGF-IR cells) or its major substrate, IRS-1 (MCF-7/IRS-1 cells). MCF-7/IGF-IR and MCF-7/IRS-1 cells exhibit greatly reduced estrogen growth requirements but retain estrogen receptors and express sensitivity to antiestrogens comparable to that in the parental cells. In all tested cell lines, regardless of the amplification of IGF signaling, a 4-day treatment with 10 nM Tam produced a similar cytostatic effect. In MCF-7 and MCF-7/IGF-IR cells, growth inhibition by Tam was associated with the reduced tyrosine phosphorylation of the IGF-IR in the presence of IGF-I; however, the basal level of the IGF-IR remained unaffected. Moreover, Tam inhibited both basal and IGF-I-induced tyrosine phosphorylation of IRS-1, which was accompanied by down-regulation of IRS-1-associated phosphatidylinositol 3'-kinase activity and reduced IRS-1/growth factor receptor-bound protein 2 (GRB2) binding. In contrast, under the same treatment, tyrosine phosphorylation of Src-homology/collagen proteins (SHC; another substrate of the IGF-IR) and SHC/GRB2 binding were elevated. The protein levels of the IGF-IR and IRS-1 were not modified by Tam, whereas SHC protein expression was either not affected or moderately decreased by the treatment. In summary, this work provides the first evidence that in MCF-7 cells, cytostatic effects of Tam are associated with the modulation of IGF-IR signaling, specifically with: (a) down-regulation of IGF-I-induced tyrosine phosphorylation of the IGF-IR; (b) inhibition of IRS-1/phosphatidylinositol 3'-kinase signaling; and (c) up-regulation of SHC tyrosine phosphorylation and increased SHC/GRB2 binding. It is hypothesized that dephosphorylation of IRS-1 could be a major contributing factor in Tam cytostatic activity.
9205065	A high ratio of insulin-like growth factor II/insulin-like growth factor binding protein 2 messenger RNA as a marker for anaplasia in meningiomas.	Insulin-like growth factors (IGFs) I and II have been implicated as autocrine or paracrine growth promoters. These growth factors bind to specific receptors, and the response is modulated by interaction with IGF-binding proteins (IGFBPs). We observed a strong correlation between anaplastic/atypical histopathology and a high IGF-II/IGFBP-2 mRNA ratio in a set of 68 sporadic meningiomas. A strong correlation was also found between clinical outcome and IGF-II/IGFBP-2 ratio, whereas previously used histochemical markers were less correlated to outcome. We suggest that a high IGF-II/IGFBP-2 mRNA ratio may be a sign of biologically aggressive behavior in meningiomas that can influence treatment strategies. We propose that low IGFBP-2 levels in combination with increased levels of IGF-II would result in more free IGF-II and consequently greater stimulation of proliferation.
9207225	The protein tyrosine phosphatase LAR has a major impact on insulin receptor dephosphorylation.	Transmembrane protein tyrosine phosphatases (PTPases) may act as regulators of the insulin receptor. Supporting this hypothesis, antisense suppression of the PTPase LAR in McA-RH7777 hepatoma cells increased insulin receptor signaling (Kulas et. al., J. Biol. Chem. (1996) 271, 748-754). The effects of decreased LAR expression may be mediated by decreased dephosphorylation of the insulin receptor. The rate of insulin receptor dephosphorylation was examined in situ, following elution of surface bound insulin at pH 4.0. In LAR antisense cells, dephosphorylation was prolonged by 2.6-fold with a t(1/2) of 87+/-11 sec compared to a t(1/2) of 34+/-6 sec in control cells. EGF receptor dephosphorylation was also prolonged in LAR antisense cells. These results are further evidence that LAR is a physiological regulator of the insulin receptor and is consistent with its direct interaction with the tyrosine phosphorylated insulin receptor.
9209829	Amylin, calcitonin gene-related peptide, calcitonin, and adrenomedullin: a peptide superfamily.	The calcitonin gene peptide superfamily consists of calcitonin (CT), calcitonin gene-related peptide (CGRP), and amylin. CT and CGRP derive from the CT/CGRP gene, which is encoded on chromosome 11. Alternative splicing of the primary RNA transcript leads to the translation of CGRP and CT peptides in a tissue-specific manner. CGRP (a 37-amino-acid neuropeptide) and its receptors are widely distributed in the body, and it is the most potent endogenous vasodilatory peptide discovered so far. CT (a 32-amino-acid peptide) is, however, a hormone primarily involved in protecting the skeleton during periods of "calcium stress" such as growth, pregnancy, and lactation. CT derives from the C cells of the thyroid gland and is the most potent peptide inhibitor of osteoclast-mediated bone resorption. Therefore, treatment with CT is highly effective for conditions associated with increased bone turnover such as Paget's disease, osteoporosis, Sudeck's atrophy, and hypercalcemia. Amylin (a 37-amino-acid peptide) is generated from a gene located on chromosome 12 (thought to be an evolutionary duplication of chromosome 11) and shares 46% amino acid sequence homology with CGRP and 20% with human CT. Amylin is predominantly located in the beta cells of the islets of the pancreas and may be involved in the pathogenesis of type II diabetes by deposition as amyloid within the pancreas, leading to beta cell destruction. Adrenomedullin, a recently discovered 52-amino-acid vasoactive peptide from adrenal tissue, shares 24% homology with CGRP and is also a member of this superfamily of peptides. A portion of the B-chain of insulin is strongly homologous to these four peptides. Not only does adrenomedullin (13-52) show 24% amino acid homology with CGRP, it also has a biological activity profile similar to that of CGRP.CGRP, CT, and amylin are related to the insulin gene superfamily of peptides, which may all have diverged from a common ancestral gene during evolution. When the crystallographic- and nuclear magnetic resonance-based molecular modeling of the three-dimensional structure of CGRP, CT, amylin, and adrenomedullin peptides and their receptors is available, it will lead to a greater understanding of the involvement of this family of peptides in pathophysiology. Together, CGRP, CT, amylin and adrenomedullin have overlapping biological effects owing to their structures and cross-reactivity between receptors. I propose that CT, CGRP, adrenomedullin, and amylin belong to a family of G-protein-coupled receptors (an "insulin superfamily" of peptides) and therefore share some of the characteristics of insulin, such as growth factor-like effects, and possible interaction at insulin receptor sites as an antagonist.
9218732	Expression of high-affinity 67-kDa laminin receptors in primary breast cancers and metachronous metastatic lesions or contralateral cancers.	The presence of high-affinity 67-kDa laminin receptors, detected immunohistochemically, was determined on 63 primary breast cancers and on metachronous metastatic lesions or contralateral cancers from the same patients. A disagreement was observed in two-thirds of the cases. In particular, laminin receptor content was significantly lower (P = 0.02) in local recurrences and slightly higher in lymph node metastasis than in the corresponding primary tumours.
9222417	Insulin receptor tyrosine kinase activity in colon carcinoma.	Colon carcinoma is the most common tumor of the gastrointestinal tract. According to some investigators, insulin, epidermal growth factor (EGF) and insulin-like growth factor I (IGF-I) man be involved in the neoplastic proliferation. Insulin-binding and receptor tyrosine kinase activity were investigated in colon carcinomas and in normal colons. The insulin receptor concentration, as shown by binding assays, was 17.4 +/- 4.3 fmol/micrograms in normal colon and 29.69 +/- 9.4 fmol/micrograms in colon carcinoma. Nevertheless, the insulin affinity of the receptor was similar in both groups (Kd identical to 1 nM). Both normal and neoplastic colon showed phosphorylation of the insulin receptor. The electrophoretic migration of the beta-subunit of the insulin receptors purified from colon carcinomas was similar to that of normal colon and both tissues demonstrated an insulin-dependent autophosphorylation. The receptor tyrosine kinase activity was measured by the incorporation of [gamma 32P]ATP into the beta-subunit. The basal and the insulin-stimulated tyrosine kinase activities were significantly higher in colon carcinomas compared to normal colon tissues (2.2 and 1.6 times, respectively). Understanding the metabolism of neoplastic cells may contribute to the development of prevention strategies as well as new therapies. It is now necessary to study other steps of the insulin signal transduction pathway, such as insulin receptor substrate 1 phosphorylation.
9234922	Infrared spectroscopy of normal and abnormal cervical smears: evaluation by principal component analysis.	Fourier-transform infrared (FT-IR) spectra of malignant and dysplastic cervical scrapings were abnormal, as first described in our study of a limited number of samples, where the spectra were evaluated by visual inspection and peak intensity ratios. We have expanded our study to evaluate more cervical conditions, and to analyze the spectra by a chemometric approach (principal component analysis [PCA]). Cervical samples from 436 females were evaluated by FT-IR and Papanicolaou testing; 40/436 spectra were nonanalyzable. The remaining were as follows: normal, 174; malignant, 19; dysplasia, 8; atypia, 113; atrophy, 19; inflammatory, 47; bloody smear, 12; hypocellular, 4. PCA analysis followed by chi2 test revealed that statistically significant frequencies of being predicted malignant by FT-IR were associated with samples diagnosed as malignant (P < 0.0001), and also those diagnosed as "atrophy" (P < 0.001), "atypical with bloody smear" (P < 0.05), "atypical with atrophic pattern" (P < 0.05), and "dysplasia" (P < 0.05). Based on these findings, for the diagnosis of cervical cancer by FT-IR, as defined here, the sensitivity is 79%, the specificity is 77%, the positive predictive value is 15%, and the negative predictive value is 98.6%. Our findings (a) demonstrate the application of a chemometric approach to the study of cervical FT-IR spectra; (b) assess its potential diagnostic role; (c) suggest that atrophic and neoplastic samples share structural features; and (d) suggest that blood may interfere with such spectroscopic evaluation. These findings warrant further evaluation of FT- IR spectroscopy in cervical and other malignancies.
9235956	Insulin and interleukin-4 induce desensitization to the mitogenic effects of insulin-like growth factor-I. Pivotal role for insulin receptor substrate-2.	Insulin-induced desensitization to insulin-like growth factor-I (IGF-I) stimulated mitogenesis in bovine fibroblasts involves steps distal to IGF-I binding to its tyrosine kinase receptor. When quiescent cultures of bovine fibroblasts were stimulated with 10 nM IGF-I and total cell lysates immunoblotted with anti-phosphotyrosine antibody, we observed a band at approximately 97 kDa, representing the beta-subunit of the IGF-I receptor, and a predominant tyrosyl-phosphorylated species migrating as a broad band between 170 and 190 kDa. The majority of proteins in this latter band were immunoprecipitated by antibodies against insulin receptor substrate (IRS)-2 and not by antibodies against IRS-1. Pretreatment of bovine fibroblasts with 10 nM insulin for 48 h blocked subsequent IGF-I-stimulated DNA synthesis and the IGF-I-induced increase in tyrosyl-phosphorylated IRS-2. Insulin pretreatment did not alter IRS-1 or IRS-2 expression by these cells, as assessed by metabolic labeling and direct immunoblotting with IRS antibodies. The interleukin-4 (IL-4) cytokine receptor also has IRS-2 as its major substrate for tyrosine phosphorylation. Although 10 nM IL-4 was as effective as 10 nM IGF-I in stimulating IRS-2 phosphorylation, 10 nM IL-4 did not have comparable mitogenic power in these cells. Nonetheless, pretreatment of bovine fibroblasts with IL-4 inhibited IGF-I-stimulated DNA synthesis by 50-60%, concomitant with a decrease in IGF-I-induced IRS-2 phosphorylation. Insulin-induced desensitization could be prevented if a specific inhibitor of phosphatidylinositol 3-kinase (LY294002), but not an inhibitor of mitogen-activated protein kinase (PD98059), was present during the preincubation period. LY294002 also prevented the shift in IRS-2 molecular mass in response to prolonged incubation of cells with insulin. These data indicate that, in a nontransformed cell system, IRS-2 plays a key role in cellular desensitization to IGF-I-stimulated mitogenesis most likely through a feedback mechanism in the phosphatidylinositol 3-kinase pathway. Furthermore, they suggest that signaling through IRS-2 may provide an important point of integration for hormone, growth factor, and cytokine receptor systems that regulate critical cellular growth responses.
9240761	Analysis of candidate genes for insulin resistance in essential hypertension.	To clarify the genetic basis of insulin resistance in hypertension, case-control association studies were performed to examine candidate genes for insulin resistance in hypertension. Since the main site of insulin resistance in hypertension is glycogen synthesis in skeletal muscle, genes that encode molecules involved in this pathway, i.e. insulin receptor (INSR), insulin-responsive glucose transporter (GLUT4) and glycogen synthase (GSY), were studied. In addition, since recent studies suggest the contribution of beta3 adrenergic receptor to the insulin resistance syndrome, the gene encoding beta3 adrenergic receptor (ADRB3) was also studied. Frequency of homozygotes for common C allele of a microsatellite polymorphism in the INSR gene was higher in the hyperinsulinemia group, but not in the normoinsulinemia group of hypertensive patients than in normotensive control subjects. Insulin sensitivity, however, was not significantly different between hypertensive patients with C/C genotype and those without this genotype. No significant differences were observed in the distribution of alleles or genotypes of the GLUT4, GSY and ADRB3 genes between hyperinsulinemia and normoinsulinemia groups of hypertensive patients or between these groups and the control group. These data suggest that the INSR polymorphism is associated with hyperinsulinemia, but not with insulin resistance, in hypertension.
9247738	Insulin receptor gene in hypertension.	The first molecular genetic association with human essential hypertension (HT) involved the insulin receptor gene (INSR). This highly significant result in Caucasians was for an insertion/deletion polymorphism in intron 9. A polymorphism in exon 8 showed a weak association, but a microsatellite in intron 2 proved negative for HT, although has shown an association with plasma insulin in Japanese. A similar spectrum of genetic associations for variants spanning INSR has been noted for insulin-dependent diabetic patients with rapidly-progressing renal disease, a subgroup having a strong family history of essential HT. Association with HT has also been found for an INSR variant in CHinese. Insulin resistance secondary to an INSR 'defect', or other causes, would increase insulin, which has cardiovascular effects, and insulin can raise angiotensinogen. Also, insulin is co-secreted with amylin, which can increase renin secretion. In the spontaneously HT rat there is evidence for reduced down-regulation of INSR expression in response to NaCl-loading, consistent with a promoter effect. When combined with observations of insulin resistance in essential HT patients and their pre-HT offspring, the possibility of dys-regulation of INSR merits attention in disease etiology in a proportion of essential HT patients.
9255756	Insulin receptors in mouse brain: age-related modifications are corrected by thymus graft.	Recently, we have shown that insulin receptors (InsRs) in the brain undergo impairment with aging, as happens for other receptors such as alpha- and beta-adrenoceptors. Age-related alterations of adrenoceptors, which are modulated by brain InsRs, are not definitive as they can be recovered by a thymus graft. In this study we verified the possibility that the thymus graft can also recover the age-dependent modifications of brain InsRs. InsR characteristics were assayed in a group of 27 months old Balb/c-nu mice grafted with a neonatal thymus, under renal capsule, one month before the animals were killed. Another two groups of young (3 months) and old (27 months) mice were used as controls. A two-sites model analysis of receptor data confirmed the age-dependent decrease of InsR density previously observed in the high affinity population. Furthermore, a statistically significant recovery of this impairment was shown in thymus grafted animals. The low affinity receptor subset also showed some differences among the three animal models; however, they were not statistically significant. Thymus graft induced recovery of the age-related changes found in brain InsRs, together with the similar one observed on the adrenergic system, calls for deeper studies of their interaction and the role they can play on aging processes.
9260838	Location of insulin receptors in the placenta and its progenitor tissues.	The insulin receptor gene is constitutively expressed, so the presence of insulin receptor proteins might be expected on all mammalian tissues, with the plasma membrane as the predominant site of receptor location. Results reviewed here indicate that insulin receptors are also present in all placental tissues and the placenta's progenitor tissues and cells, i.e., oocytes, spermatozoa, and preimplantation embryos, in most of the species studied. Receptor densities, however, vary among individual cells and cell types and at various developmental stages. Three aspects deserve emphasis. 1) In human placenta, the insulin receptor distribution pattern is characterized by a spatiotemporal change between first trimester and term. At the beginning of pregnancy, insulin receptors are found predominantly on the maternal side (apical membrane of syncytiotrophoblast, low density on cytotrophoblast); at term, however, they are on the fetal side (lining the fetal vessels). This suggests that, in the first trimester, maternal insulin regulates insulin-dependent processes, whereas, at term, it must be fetal insulin mainly controlling these processes. 2) The majority of insulin receptors is expressed on structures that are currently assumed to drive placental growth, i.e., syncytial sprouts and mesenchymal villi in first-trimester placentas and fetal endothelium at term. Therefore, we hypothesize a growth-promoting function, among others, of insulin on the placenta. 3) At present, no histologic evidence is available to demonstrate insulin receptors in structures commonly associated with receptor-mediated endocytosis. Whether placental insulin receptors are internalized, therefore, awaits clarification.
9267840	The scope of gene therapy in humans: scientific, safety and ethical considerations.	Gene therapy entails the introduction of specific, functional genes into cells for therapeutic or preventive purposes. Therapeutic genes may be introduced into cells in vitro (and the treated cells then introduced into the patient) or directly in vivo. Gene therapy may be used for several purposes including: (a) Gene replacement in genetic diseases; (b) Destroying malignant cells in neoplastic diseases; (c) Modifying immune responses; (d) Providing trophic molecules; (e) Immunisation against infectious diseases. In designing gene therapy strategies the following major items need to be investigated and optimised: (1) Relevant biological characteristics of the treatable cells and tissues; (2) Gene vectors (viral or non-viral); (3) The gene expression cassette (promoter+cDNA+poly A signal); (4) The safest and most effective route of administration; (5) Longevity of the transgene expression. Before human trials for gene therapy can commence for a given disease, extensive preclinical studies are to be carried out in an appropriate experimental models to assure the feasibility, safety and efficiency of the enterprise. For each disease or application, the risk/benefit ratio must be determined. Permission by regulatory agencies, institutional review boards (IRB) and thorough informed consent are essential. Although gene therapy holds great promise for many human diseases, it is still too early to predict the extent and timetable of its successful implementation in individual diseases.
9267874	Granulopoiesis in newly diagnosed childhood solid tumors.	Granulopoiesis at the diagnosis of solid tumors has not been previously reported. The purpose of this study is to detect the changes of granulopoiesis of patients with solid tumors in different clinical stages. Granulocyte-macrophage colony-forming unit (CFU-GM) assays and liquid suspension cultures of bone marrow and peripheral blood were studied in 90 children with newly diagnosed solid tumors, including 5 benign tumors and 85 malignant tumors. The malignant tumors were categorized into nonadvanced, advanced, or marrow-invaded ones. Bone marrow from children with immune thrombocytopenic purpura and peripheral blood from adult volunteers were used as controls. Granulocyte-macrophage colony formation from bone marrow in benign or nonadvanced malignant tumor was not significantly different from that of controls. However, granulocyte macrophage colony formation from bone marrow in advanced or marrow-invaded malignant tumor was significantly less than that of controls or nonadvanced malignant tumor. Furthermore, the bone marrow of patients with advanced malignant tumor occasionally had a defective proliferation pattern and the bone marrow of those with marrow-invaded malignant tumor often had a defective proliferation pattern. Peripheral blood in marrow-invaded malignant tumor had colony and cluster formations in very wide ranges. As a malignant tumor progresses into advanced stages, irrespective of marrow infiltration, bone marrow CFU-GM levels may decline and defective granulopoiesis may occur.
9268713	Functional importance of heat shock protein 90 associated with insulin receptor on insulin-stimulated mitogenesis.	The role of stress proteins on the function of insulin receptor is not well understood. In the rat-1 fibroblasts overexpressing human insulin receptors, heat shock protein (Hsp) 90 was co-immunoprecipitated with insulin receptors and the association was not affected by insulin stimulation. A GST-fusion protein containing the intracellular insulin receptor beta subunit was associated with Hsp 90 in vitro, suggesting the direct interaction of this protein with insulin receptor beta-subunit. Furthermore, microinjection of anti-Hsp 90 antibody into these cells completely inhibited insulin-stimulated mitogenesis. However, neither epidermal growth factor-stimulated nor serum-stimulated mitogenic signal in the cells was affected by the antibody microinjection. These results suggest that Hsp 90 constitutively binds to insulin receptor beta-subunit, which may be necessary for insulin signaling in mitogenesis.
9275088	Role of prepancreatic (pro)insulin and the insulin receptor in prevention of embryonic apoptosis.	The characterization of (pro)insulin as an early embryonic growth factor requires demonstration of its expression and cellular effects in vivo. By in situ hybridization, we found widespread preproinsulin transcripts in the chick embryo throughout gastrulation and neurulation, before the beginning of preproinsulin-like growth factor I expression and pancreatic organogenesis. To analyze the prepancreatic (pro)insulin effect on apoptotic cell death, we treated embryos with antisense oligodeoxynucleotides in ovo and in vitro. The specific effect of two preproinsulin messenger RNA (mRNA) antisense oligodeoxynucleotides was confirmed by the decrease in a biosynthetically labeled protein immunoprecipitated with antiinsulin Igs. Insulin receptor mRNA antisense oligodeoxynucleotide applied in ovo increased by 2.7-fold the level of apoptosis in the 1.5-day embryo (neurulation) compared with that in its random sequence control. In a whole embryo culture, apoptosis increased by 25-35% with the addition of preproinsulin or insulin receptor mRNAs antisense oligodeoxynucleotides, respectively, whereas it decreased by 64% after 10 h in the presence of 10(-8) M chicken insulin. Exogenous insulin also rescued the death induced by preproinsulin antisense oligonucleotides. These findings provide evidence for an autocrine/paracrine role ofpreproinsulin gene products acting through the insulin receptor in the control of cell survival/death during early embryonic development.
9281335	Growth-promoting interaction of IGF-II with the insulin receptor during mouse embryonic development.	Genetic analyses of dwarfing phenotypes resulting from targeted mutagenesis of the genes encoding the insulin-like growth factors (IGF-I and IGF-II) and their cognate type 1 IGF receptor (IGF1R) have demonstrated that this signaling system is a major determinant of mouse embryonic growth. Of the two IGF ligands, IGF-I interacts exclusively with IGF1R, whereas IGF-II recognizes an additional receptor (XR), because the growth retardation of embryos lacking both IGR1R and IGF-II (30% of normal birthweight) is more severe than that manifested in either class of single Igf1r or Igf2 null mutants (45 and 60% of normal, respectively). To determine whether XR is the insulin receptor (IR), we examined embryos nullizygous for both Igf1r and Insr. While the growth of embryos lacking solely IR is affected very mildly and only at the end of gestation, concomitant absence of IGF1R results in a severe growth-deficiency phenotype (30% of normal size at birth) that is first detected at Embryonic Day 13.5 and is also characterized by transient edema, curly tail, generalized organ hypoplasia, including the muscles, developmental delays in ossification, and thin epidermis. The Igf1r/Insr double nullizygotes are phenotypically indistinguishable from double mutants lacking IGF1R and IGF-II and from other double and triple mutants in which all of the IGF ligand/receptor interactions have been eliminated. Therefore, these results provide genetic evidence that the growth-promoting function of IGF-II during mouse embryogenesis is mediated in part by signaling through the insulin receptor.
9299395	Four mutant alleles of the insulin receptor gene associated with genetic syndromes of extreme insulin resistance.	We identified four novel mutant alleles of the insulin receptor gene in three patients with genetic syndromes associated with insulin resistance. Two mutant alleles of the insulin receptor gene were identified in a patient with the Rabson-Mendenhall syndrome who was a compound heterozygote for a mutation at the 3'-splice acceptor site of intron 4 (AG-->GG), the first mutation causing an aberrant splicing at this locus, and a deletion of eight base pairs in exon 12. The second patient with leprechaunism was also a compound heterozygote for a deletion of one base pair in exon 19 and a mutation, Thr910-->Met, which causes impaired receptor processing. Interestingly, the third patient with type A syndrome was a simple heterozygote for the identical one base pair deletion. The fact that the same one base pair deletion links to type A in a simple heterozygote and to leprechaunism in a compound heterozygote appears consistent with the hypothesis that the severity of mutations will determine the phenotype.
9302374	Expression of the putative inhibitor of the insulin receptor tyrosine kinase PC-1 in dermal fibroblasts from patients with syndromes of severe insulin resistance.	OBJECTIVE: To date, mutations in the insulin receptor gene are the only clearly defined cause of extreme insulin resistance in man. Recently, however, some patients with severe insulin resistance have been reported to have marked over-expression of the transmembrane glycoprotein PC-1 in their cultured fibroblasts. This protein appears to act as an endogenous inhibitor of the insulin receptor tyrosine kinase which suggests that primary over-expression of PC-1 may play an aetiological role in some forms of insulin resistance. One sub-type of extreme insulin resistance in which the insulin receptor gene has been reported to be normal is pseudo-acromegalic insulin resistance. The main aim of this study was to determine whether overexpression of PC-1 might contribute to the severe insulin resistance exhibited by some patients with pseudo-acromegaly. DESIGN AND PATIENTS PC-1 phosphodiesterase activity and PC-1 protein and mRNA content were measured in cultured dermal fibroblast from three severely insulin resistant pseudo-acromegalic patients. These were compared with fibroblasts from normoinsulinaemic normoglycaemic controls and from subjects with known genetic defects in the insulin receptor or IRS-1. RESULTS: In the fibroblasts from pseudo-acromegalic insulin resistant subjects PC-1 activity and PC-1 protein and mRNA levels were indistinguishable from the normoinsulinaemic controls. Consistent with this observation, insulin receptor tyrosine kinase activity was similar in extracts from fibroblasts of pseudo-acromegalic subjects and normal controls. Surprisingly, subjects with insulin receptor or IRS-1 mutations had a profound reduction in PC-1 activity (p < or = 0.005), protein (p < or = 0.05) and mRNA levels (P < or = 0.005). CONCLUSIONS: The results indicate that PC-1 over-expression does not appear to contribute to the insulin resistant state of pseudo-acromegalic patients. The finding of normal insulin receptor tyrosine kinase activity in these subjects suggests that the site of defective insulin signalling is likely to be distal to the receptor. The unexpected finding that PC-1 activity, protein and mRNA were all dramatically reduced in patients with lesions early in the insulin signalling cascade provides further evidence for a link, albeit as yet poorly understood, between cellular insulin action and the expression of PC-1.
9311601	Differential roles of IRS-1 and SHC signaling pathways in breast cancer cells.	Several polypeptide growth factors stimulate breast cancer growth and may be involved in tumor progression. However, the relative importance of diverse growth factor signaling pathways in the development and maintenance of the neoplastic phenotype is largely unknown. The activation of such growth factor receptors as the insulin-like growth factor I receptor (IGF-I R), erbB-type receptors (erbB Rs) and FGF receptors (FGF Rs) controls the phenotype of a model breast cancer cell line MCF-7. To evaluate the function of 2 post-receptor signaling molecules, insulin receptor substrate-1 (IRS-1) (a major substrate of the IGF-IR) and SHC (a common substrate of tyrosine kinase receptors), we developed several MCF-7-derived cell clones in which the synthesis of either IRS-1 or SHC was blocked by antisense RNA. In MCF-7 cells, down-regulation of IRS-1 by 80-85% strongly suppressed anchorage-dependent and -independent growth and induced apoptotic cell death under growth factor- and estrogen-reduced conditions. The reduction of SHC levels by approximately 50% resulted in the inhibition of monolayer and anchorage-independent growth but did not decrease cell survival. Importantly, cell aggregation and the ability of cells to survive on the extracellular matrix were inhibited in MCF-7/anti-SHC clones, but not in MCF-7/anti-IRS-1 clones. Cell motility toward IGF was not attenuated in any of the tested cell lines, but motility toward EGF was decreased in MCF-7/anti-SHC clones. Our results suggest that in MCF-7 cells: 1) both IRS-1 and SHC are implicated in the control of monolayer and anchorage-independent growth; 2) IRS-1 is critical to support cell survival; 3) SHC is involved in EGF-dependent motility; and 4) normal levels of SHC, but not IRS-1, are necessary for the formation and maintenance of cell-cell interactions.
9312143	14-3-3 protein binds to insulin receptor substrate-1, one of the binding sites of which is in the phosphotyrosine binding domain.	Insulin binding to its receptor induces the phosphorylation of cytosolic substrates, insulin receptor substrate (IRS)-1 and IRS-2, which associate with several Src homology-2 domain-containing proteins. To identify unique IRS-1-binding proteins, we screened a human heart cDNA library with 32P-labeled recombinant IRS-1 and obtained two isoforms (epsilon and zeta) of the 14-3-3 protein family. 14-3-3 protein has been shown to associate with IRS-1 in L6 myotubes, HepG2 hepatoma cells, Chinese hamster ovary cells, and bovine brain tissue. IRS-2, a protein structurally similar to IRS-1, was also shown to form a complex with 14-3-3 protein using a baculovirus expression system. The amount of 14-3-3 protein associated with IRS-1 was not affected by insulin stimulation but was increased significantly by treatment with okadaic acid, a potent serine/threonine phosphatase inhibitor. Peptide inhibition experiments using phosphoserine-containing peptides of IRS-1 revealed that IRS-1 contains three putative binding sites for 14-3-3 protein (Ser-270, Ser-374, and Ser-641). Among these three, the motif around Ser-270 is located in the phosphotyrosine binding domain of IRS-1, which is responsible for the interaction with the insulin receptor. Indeed, a truncated mutant of IRS-1 consisting of only the phosphotyrosine binding domain retained the capacity to bind to 14-3-3 protein in vivo. Finally, the effect of 14-3-3 protein binding on the insulin-induced phosphorylation of IRS-1 was investigated. Phosphoamino acid analysis revealed that IRS-1 coimmunoprecipitated with anti-14-3-3 antibody to be weakly phosphorylated after insulin stimulation, on tyrosine as well as serine residues, compared with IRS-1 immunoprecipitated with anti-IRS-1 antibody. Thus, the association with 14-3-3 protein may play a role in the regulation of insulin sensitivity by interrupting the association between the insulin receptor and IRS-1.
9331069	Genetic alterations accumulate during cervical tumorigenesis and indicate a common origin for multifocal lesions.	Carcinomas of the uterine cervix are thought to arise from preinvasive dysplastic lesions, termed cervical intraepithelial neoplasias (CIN), grades I-III. Patients may present clinically with two or more distinct lesions of differing histological severity; however, the genesis of these multifocal lesions is unknown. Despite infection with high-risk human papilloma virus subtypes, which is a major etiological factor in disease pathogenesis, only a small and unpredictable number of dysplastic lesions progress to invasive cancer. Several lines of evidence suggest that additional somatic events, such as tumor suppressor gene inactivation, are required for malignant transformation. In support of this, loss of heterozygosity (LOH) analyses of invasive cervical carcinomas have identified several chromosomal arms likely to harbor tumor suppressor genes, of which regions on 3p, 4p, 4q, and 11q have been validated extensively. To evaluate the potential role of tumor suppressor gene inactivation in dysplastic progression, loci distributed on these four chromosomal regions were assessed for LOH in 42 CIN lesions of varying histological grade obtained from 17 patients. Analysis of at least 16 microsatellite loci in each lesion revealed allelic losses involving one or more of these chromosomal regions in 0% of CIN I lesions; 25% of CIN II lesions; and 88% of CIN III lesions, with 41% of CIN III lesions exhibiting LOH for three or more chromosomal regions. In addition, where LOH was scored for the same locus at a particular chromosomal region in all of the multiple lesions from a single patient, the same allele was lost at each locus, without exception. Statistical analysis of these allele-specific losses strongly suggests that topologically distinct lesions are related and likely arise from a common precursor cell.
9332364	Disrupted cholecystokinin type-A receptor (CCKAR) gene in OLETF rats.	OLETF rats develop hyperglycemia, hyperinsulinemia and mild obesity, which is characteristic of human non-insulin-dependent diabetes mellitus (NIDDM). We cloned and sequenced the cholecystokinin type-A receptor (CCKAR) gene in the rats. Comparing the DNA sequences of the OLETF CCKAR gene and LETO CCKAR gene, normal gene, we found a deletion in the OLETF gene, 6847 bases in length, which was flanked by two 3-base-pair direct repeats (5'-TGT-3') at positions -2407/-2405 and 4441/4443, numbered according to the LETO gene sequence, one of which was lost. The promoter region, the first and second exons were missing in the mutant. The region upstream and downstream of the deletion, including exons 3, 4 and 5, was conserved between the two strains, and did not contain any base changes. We found that the gene mapped to chromosome 14 in rats. OLETF rats are the naturally occurring knockout animals with the homozygously disrupted CCKAR gene.
